TRADINGDAY,INSTRUMENTID,EXCHANGEID,EXCHANGEINSTID,LASTPRICE,PRESETTLEMENTPRICE,PRECLOSEPRICE,PREOPENINTEREST,OPENPRICE,HIGHESTPRICE,LOWESTPRICE,VOLUME,TURNOVER,OPENINTEREST,CLOSEPRICE,SETTLEMENTPRICE,UPPERLIMITPRICE,LOWERLIMITPRICE,PREDELTA,CURRDELTA,UPDATETIME,UPDATEMILLISEC,BIDPRICE1,BIDVOLUME1,ASKPRICE1,ASKVOLUME1,BIDPRICE2,BIDVOLUME2,ASKPRICE2,ASKVOLUME2,BIDPRICE3,BIDVOLUME3,ASKPRICE3,ASKVOLUME3,BIDPRICE4,BIDVOLUME4,ASKPRICE4,ASKVOLUME4,BIDPRICE5,BIDVOLUME5,ASKPRICE5,ASKVOLUME5,AVERAGEPRICE,BIDPRICE6,BIDVOLUME6,ASKPRICE6,ASKVOLUME6,BIDPRICE7,BIDVOLUME7,ASKPRICE7,ASKVOLUME7,BIDPRICE8,BIDVOLUME8,ASKPRICE8,ASKVOLUME8,BIDPRICE9,BIDVOLUME9,ASKPRICE9,ASKVOLUME9,BIDPRICE10,BIDVOLUME10,ASKPRICE10,ASKVOLUME10,NEWVOLUME,VALIDATEDATE,INSERTDBTIME
20140516,HO1405-P-1300,,,10,4.4,10,68539,1.00E+126,1.00E+126,1.00E+126,0,0,68539,1.00E+126,1.00E+126,153.2,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1405-P-1350,,,20,12,20,7958,1.00E+126,1.00E+126,1.00E+126,0,0,7958,1.00E+126,1.00E+126,160.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1405-P-1400,,,10,9.8,10,4164,1.00E+126,1.00E+126,1.00E+126,0,0,4164,1.00E+126,1.00E+126,158.6,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1405-P-1450,,,5,4.8,5,6069,1.00E+126,1.00E+126,1.00E+126,0,0,6069,1.00E+126,1.00E+126,153.6,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1405-P-1500,,,17,17.4,17,2242,1.00E+126,1.00E+126,1.00E+126,0,0,2242,1.00E+126,1.00E+126,166.2,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1405-P-1550,,,40,66.8,40,1800,1.00E+126,1.00E+126,1.00E+126,0,0,1800,1.00E+126,1.00E+126,215.6,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1405-P-1600,,,99.8,116.6,99.8,704,1.00E+126,1.00E+126,1.00E+126,0,0,704,1.00E+126,1.00E+126,265.4,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1405-P-1650,,,82,189.4,82,662,1.00E+126,1.00E+126,1.00E+126,0,0,662,1.00E+126,1.00E+126,338.2,40.6,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1405-P-1700,,,218.6,218.6,218.6,1023,1.00E+126,1.00E+126,1.00E+126,0,0,1023,1.00E+126,1.00E+126,367.4,69.8,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1300,,,232.4,195.4,232.4,1065,1.00E+126,1.00E+126,1.00E+126,0,0,1065,1.00E+126,1.00E+126,344.2,46.6,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1350,,,314.2,314.2,314.2,1377,1.00E+126,1.00E+126,1.00E+126,0,0,1377,1.00E+126,1.00E+126,463,165.4,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1400,,,145.4,154,145.4,1224,1.00E+126,1.00E+126,1.00E+126,0,0,1224,1.00E+126,1.00E+126,302.8,5.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1450,,,155,149.2,155,852,1.00E+126,1.00E+126,1.00E+126,0,0,852,1.00E+126,1.00E+126,298,0.4,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1500,,,68.6,47,68.6,5731,1.00E+126,1.00E+126,1.00E+126,0,0,5731,1.00E+126,1.00E+126,195.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1550,,,80,79.6,80,2276,1.00E+126,1.00E+126,1.00E+126,0,0,2276,1.00E+126,1.00E+126,228.4,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1600,,,120,45.2,120,6413,1.00E+126,1.00E+126,1.00E+126,0,0,6413,1.00E+126,1.00E+126,194,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1650,,,10,40,10,4168,1.00E+126,1.00E+126,1.00E+126,0,0,4168,1.00E+126,1.00E+126,188.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-C-1700,,,34.8,26,34.8,5124,1.00E+126,1.00E+126,1.00E+126,0,0,5124,1.00E+126,1.00E+126,174.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1300,,,20,19.4,20,3519,1.00E+126,1.00E+126,1.00E+126,0,0,3519,1.00E+126,1.00E+126,168.2,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1350,,,30,30,30,2262,1.00E+126,1.00E+126,1.00E+126,0,0,2262,1.00E+126,1.00E+126,178.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1400,,,36.2,51,36.2,2699,1.00E+126,1.00E+126,1.00E+126,0,0,2699,1.00E+126,1.00E+126,199.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1450,,,120,109.2,120,3038,1.00E+126,1.00E+126,1.00E+126,0,0,3038,1.00E+126,1.00E+126,258,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1500,,,149.6,149.6,149.6,1253,1.00E+126,1.00E+126,1.00E+126,0,0,1253,1.00E+126,1.00E+126,298.4,0.8,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1550,,,68.4,152.6,68.4,1653,1.00E+126,1.00E+126,1.00E+126,0,0,1653,1.00E+126,1.00E+126,301.4,3.8,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1600,,,153,146.4,153,1096,1.00E+126,1.00E+126,1.00E+126,0,0,1096,1.00E+126,1.00E+126,295.2,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1650,,,191.6,212.8,191.6,1755,1.00E+126,1.00E+126,1.00E+126,0,0,1755,1.00E+126,1.00E+126,361.6,64,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1406-P-1700,,,253.4,248.6,253.4,799,1.00E+126,1.00E+126,1.00E+126,0,0,799,1.00E+126,1.00E+126,397.4,99.8,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-C-1350,,,161.8,203,161.8,564,1.00E+126,1.00E+126,1.00E+126,0,0,564,1.00E+126,1.00E+126,351.8,54.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-C-1400,,,133.6,133.6,133.6,669,1.00E+126,1.00E+126,1.00E+126,0,0,669,1.00E+126,1.00E+126,282.4,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-C-1450,,,107,107,107,620,1.00E+126,1.00E+126,1.00E+126,0,0,620,1.00E+126,1.00E+126,255.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-C-1500,,,80,124.2,80,2573,1.00E+126,1.00E+126,1.00E+126,0,0,2573,1.00E+126,1.00E+126,273,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-C-1550,,,139,138.8,139,1367,1.00E+126,1.00E+126,1.00E+126,0,0,1367,1.00E+126,1.00E+126,287.6,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-C-1600,,,58,91.6,58,1191,1.00E+126,1.00E+126,1.00E+126,0,0,1191,1.00E+126,1.00E+126,240.4,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-C-1650,,,52,80.4,52,1359,1.00E+126,1.00E+126,1.00E+126,0,0,1359,1.00E+126,1.00E+126,229.2,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-P-1350,,,80,80,80,554,1.00E+126,1.00E+126,1.00E+126,0,0,554,1.00E+126,1.00E+126,228.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-P-1400,,,37,99.2,37,3755,1.00E+126,1.00E+126,1.00E+126,0,0,3755,1.00E+126,1.00E+126,248,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-P-1450,,,91,90.4,91,1068,1.00E+126,1.00E+126,1.00E+126,0,0,1068,1.00E+126,1.00E+126,239.2,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-P-1500,,,70,150.2,70,2447,1.00E+126,1.00E+126,1.00E+126,0,0,2447,1.00E+126,1.00E+126,299,1.4,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-P-1550,,,107,103,107,1936,1.00E+126,1.00E+126,1.00E+126,0,0,1936,1.00E+126,1.00E+126,251.8,0.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
20140516,HO1407-P-1600,,,117.8,217,117.8,377,1.00E+126,1.00E+126,1.00E+126,0,0,377,1.00E+126,1.00E+126,365.8,68.2,1.00E+126,1.00E+126,7:30:48,100,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,1.00E+126,0,0,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,1.00E+126,-17891602,-17891602,20140516,2014-5-16 9:22
